text,score
Mi pregunta es que diría mi abuela al verme lo tanto que he cambiado en estos dos años desde que ella murió! Niñas gluglu Yes,0
"- Dígame. ¿Cuál es el motivo por el quiere divorciarse de su esposo?
- Mi marido me trata como si fuera un perro.
- ¿La maltrata, le pega?
- No, Quiere que le sea fiel.... ALGO",1
"Un lechero vasco que se está muriendo en el hospital reúne a sus dos hijos, su hija y su esposa y, rodeado por todos ellos y su enfermera, les reparte su herencia.
Dice a su hijo mayor:
- A ti, Pedro, te dejo las casas del Norte.
- A ti, hijita, te dejo todos los apartamentos de la zona Sur.
- A ti, Carlitos, por ser mi hijo menor, con un gran porvenir, te dejo las oficinas del Centro.
- Y a ti, mi querida esposa, el edificio del Barrio las Cumbres, al Oeste de la ciudad.
La enfermera, impresionada, le dice a la esposa:
-Señora, su esposo es muy rico; les está dejando muchas propiedades.
Y la esposa, sin perder el tiempo le responde:
- ¡Qué rico ni qué ni nada! ¡Esas son las rutas por donde reparte la leche... ! ⠀ ═ reconocer",1
Que no seas paranóico no quiere decir que la gente no te persiga... promo,1
Las mujeres necesitan 'soluciones' y los hombres lo mismo pero la palabra al reves #jajaja #xD #RT #3PalabrasDolorosas Ali Hacen,1
bien pos julia se ha pasado la alarmita por el forro y la siesta de 40 minutos ha sido de 2 horas vacuna #humornegro Pase,0
"La persona que mereces, es aquella que teniendo la libertad de hacer lo que quiera, te elige a ti en todo momento. rama Pafuera Cariño",0
"En una playa rescatan a una persona que se había ahogado. Llega rápidamente un hombre, se agacha y empieza a hacerle el boca a boca; en cada aspiración sacaba agua.
Pasa rato y sigue sacándole agua. Una persona que estaba al lado, que está viendo toda la escena, le dice:
- ¡Oye, como no le saques el culo del agua vas a secar el mar!. repito ♌ Pafuera",0
"Van dos gitanos por el puente de Triana en Sevilla. Se encuentran de cara a una pareja de Guardias Civiles de los antiguos con dos mostachones grandísimos. Se va uno de los Guardias Civiles para el primer gitano y le espeta:
- Oye tú, ¿cómo te llamas?
- Me llamo Pepe, Pepito, José, Joselito.
Este Guardia Civil ni corto ni perezoso le dice al otro Guardia:
- Dale 4 leches por cada nombre.
La cara del gitano había que verla, parecía el muñeco de MICHELÍN. En ese momento le dice el mismo Guardia Civil al otro gitano: 
- Y tú, ¿cómo te llamas?
El pobre gitano con cara de compungido le dice:
- Mie usté, zeñó Guagdia, yo apenas me llamo Antonio. Niñas @rrouvier musicales",0
"posta q son todos iguales, no se salva ninguno Cállese Gym",0
"Llega un niño muy contento a su casa y le dice a su papá:
- ¡Papá, papá, engañé al conductor del autobus!
El papá le responde muy emocionado por la trampa de su hijo y le pregunta:
- ¿Cómo lo has hecho, hijo?
El muchacho le responde:
- Le pagué y no me subí. negativas",1
Cada capítulo de la 4ta temporada de Better Call Saul es una puta maldita OBRA DE ARTE. compuesto jaula,0
"30 AÑOS DESPUÉS DE CASADOS...
EN EL MOMENTO MÁS DULCE DE UN MATRIMONIO DURADERO...
Estaba la pareja de esposos durmiendo y la esposa oye un ruido y dice:
- Viejo, levántate y asoma tu cara por la ventana para que crean que tenemos perro...
Y el viejo le contesta:
- Mejor asómate tú vieja, para que crean que la casa está embrujada. JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJAJAJAJAJAJ",1
"Un señor de cierta edad va al medico y le dice:
- Doctor vengo a que me recete algo para poder hacer todos los días el amor, pero que no sea el viagra porque tengo problemas cardiovasculares.
Le dice el doctor: 
- ¿Qué edad tiene?.
- 85 años.
- Pues entonces lo siento pero no hay nada.
- ¿Ah no?, pues yo tengo un amigo de mi misma edad y tampoco puede tomar el viagra y él dice que lo hace todos los días.
- Bueno, pues dígalo usted también. ami",1
"Un ladrón entra a un banco, apunta con su arma al cajero y exige que le de todo el dinero.
Una vez con el botín, se da la vuelta hacia uno de los clientes y le pregunta:
- ¿Usted me vio robar?
- Si, pero de refilón
El ladrón le pega un tiro en la cabeza.
Se dirije a otra persona que había al lado:
- ¿Y usted,me vio robar?
- No, la verdad es que apenas vi nada...
El ladrón le pega dos tiros en la cabeza.
Se da vuelta hacia una familia que estaba parada a su lado y pregunta:
- ¿Y usted, me vio robar?
El hombre le contesta:
- Yo no vi nada... pero mi suegra si, la vi grabándote con el móvil. birra bloqueo 4:20",1
"- Soy una persona seria, responsable, emprendedora, altruista, trabajo en equipo...
- Ha dibujado usted una casita con un árbol en el currículum...
- También pinto tuvieras Ayy",0
"BenicioDelToro,Chayanne,Calle13,Fonsi,Wow,bien Boricuas y""orgullosos""d serlo,pero todos casados o enredados con Extranjeras.#JuzgeUsted estudias traficante",0
"Caperucita se encuentra con el lobo en medio del bosque y le dice:
- Lobo, ¡qué orejas más coloradas tienes!
- Sí...
- Lobo, ¡qué cara más roja tienes!
- Sí...
- Y... ¡qué hinchadas tienes las venas del cuello!
- Sí... 
- Lobo, ¡qué abiertos tienes las ojos!
- ¡Siíííííííííííí!
- Lobo, ¡qué apretados tienes los dientes!
- Caperucita, ¿¿¿podrías irte y dejarme cagar en paz??? frenos ovejas",0
"- ¿Cuál es el mejor portero del mundial? 
- Evidente ¡el de Para-guay! repito",0
"En Lepe sólo hay dos personas que se dedican a la mudanza y son hermanos. Un día iba uno de ellos con un armario muy grande a hombros y uno del pueblo le dice:
- Pero, ¿no te ayuda tu hermano?
- Sí, mi hermano está dentro sujetando las perchas. #SuperBowl",1
"La masajista también me mandó al psiquiatra
Lo quería compartir con ustedes remoto",0
"Cuando era joven, me decían: ”Ya verás cuando tengas cincuenta años”. Tengo cincuenta años y no he visto nada. Erik Satie. Soltero alteré",0
"¿Qué le dice una silla rica a una silla pobre?
Pobrecilla... pésima enterado",1
"Esta una pareja de novios en la cama y él le dice:
-Amor mio, no desayuno pensando en ti, no como pensando en ti y no ceno pensando en ti. Y por la noche cuando me acuesto no puedo dormir.
- ¿Pensando en mí?
- No, nena, de hambre. Televisa GIRLS #AbortoLegalYa",1
"Mientras desayunan, le dice la mujer al marido en tono de reclamo:
- ¿Sabes qué?, anoche, cuando dormías, me estabas insultando.
- ¿Y quién te dijo que dormía? JAJAJAJAAJAJJAJ",1
"Eminem se equivocó, subió Killshot a YouTube en vez de subirlo  a Youporn reto encantas",1
Estoy viendo Sense8 en Netflix. ¡Es súper buena la serie! ¿Ya la vieron? 📺 Hablo higiénico,0
"— Mira, un niño pobre.    — Vamos a darle juguete y nos tomamos una foto.     — No tenemos cámara.    — Entonces no. Viento tt permitas",1
Google me recuerda a mi ex-novia. Completa mis frases antes de que yo las termine... cojer Leer,1
—¿Alguna vez te dijeron que sos hermosa?  — Sí.  — JAJAJAJAJAJAJAJAJAJAJAJA. ¿Cómo alguien te pudo mentir así? existiera quisiste 🙃,1
"En la feria de un pueblo un charlatán anuncia a voz en grito:
 - Señoras y señores, tengo el gusto de ofrecerles el invento más sensacional del siglo XXI: ""las píldoras para adivinar"". Sólo cuestan un euro.
Uno del pueblo compra una caja. La abre y se echa una píldora a la boca.
-¡Pero si es de menta!
- ¿Lo ven ustedes? - dice el charlatán - Acaba de comprarla y ya empieza a adivinar. aguanto motivos Injusto",1
"- ¿De qué murió la madre de Kung-Fú?
- De Kungfuntivitis. Chicos #ClaroVideoMeTraeAPawPatrol",1
"Un cubano logró escapar de Cuba.
Llegó a Miami ¡¡¡demtro de una lata de atún!!!
Ante tan insólito suceso acudieron los periodistas, la televisión, las radios.
El cubano se convirtió en la noticia del día.
- ¡Sensacional! ¿Cómo hizo para meterse dentro de
una lata de atún?
- Meterme en la lata fue relativamente fácil. Lo que
me resultó casi imposible fue conseguir una lata de
atún en Cuba... Abrir",0
"-Doctor, mi mujer tiene 3 pechos. -¡Ah! Y quiere que le extirpe uno, ¿verdad? -No, que me implante otra mano! #Curiosidades Dando",1
"- Hermanos: hoy vamos a hablar de la mentira y de los mentirosos. ¿Cuántas de vosotras recordáis qué
dice el capítulo 32 de San Lucas?
Todo el mundo levanta la mano.
- Precisamente, a eso me refería. El evangelio de San Lucas sólo tiene 24 capítulos. #ArtistaDelFestivalCNCO",1
"En la consulta del veterinario, suena el teléfono:
- Oiga, doctor, mañana le enviaré a mi vieja perra con mi esposa.
- Dele un potente veneno para que no sufra demasiado.
- De acuerdo, pero ¿sabrá después volver sola la perra a su casa? #FirstDates565",1
"Los niños no molestan si los jartas,los mantienes fresquitos y les pones una buena pelicula!!! velas",0
"-¿Tiene tarjetas para San Valentín? 
-Sí. 
-¿Tiene una que diga para mi único amor? 
-No, pero se la hacemos 
-Bien, hágame 8. pasaje",1
¿Para qué insultar a alguien cuando se puede decir algo agradable en un tono sarcástico?. Pedrito jardinero,0
"El profesor pregunta: 
- ¿Jaimito qué debo hacer para repartir 11 patatas para 7 personas?
- Puré de patata, señor profesor. 🤦🏻‍♂ JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAAJAJAJAJAJA",1
"Se abre el telón:
Aparece Paca arreglando un enchufe
Título de la película?
El Aperio Contrapaca móviles",0
Pobre gente que necesita que un montón de desconocidos (la gran mayoría depredadores sexuales) apruebe su aspecto físico. Abraham,0
"Entra un señor en un restaurante, le entregan la carta y lee:
verduras a elegir.
Cuando se le acerca el camarero le pregunta:
¿Qué verduras tienen?
- ¡Espárragos!
Y ¿ qué más?
- ¡Nada mas!
Entonces ¿entre qué puedo elegir?
- ¡Entre si los quiere o no los quiere!. Quierosalir #ClaroVideoYNoggin",1
"La ansiedad me está matando, estoy ensayando la cara de boludo que voy a poner segundos antes de soplar las velitas el 1 de junio tuvieras Animal",0
"—¡Mira Chicharito un pase para Gol!

—¡Sí, sí a huevo yo la fallo! 🤯 pensativo",1
"Estaba un sacerdote sentado en la mesa a punto de almorzar, cuando de repente entra un hombre asustado gritando: 
- Padre.. padre he pecado 
El padre asustado también le responde:
- No, no, es de pollo @EEnrique_F",1
"Era un pastor que tenía un rebaño de ovejas, pero no tenía un macho para 'cubrirlas'. Le comenta su problema a un colega y éste le dice:
- No pasa nada. Llévatelas al monte y las cubres tú mismo.
Si al día siguiente se ponen al sol es que están preñadas y si se ponen a la sombra vuelves a intentarlo.
El pastor sube a las ovejas a la furgonetilla, se las lleva al monte y... ¡¡¡ale!!!
A la mañana siguiente se despierta y pregunta a su mujer:
- Maríaaa, ¿las ovejas están al sol o a la sombra?
- Están a la sombra - contesta la mujer.
El pastor vuelve a subir a las ovejas a la furgoneta y repite la operación.
A la mañana siguiente:
- Maríaaa, ¿las ovejas están al sol o a la sombra?
- Están a la sombra - contesta la mujer.
El pastor vuelve a cargar sus ovejas en la furgoneta, y así sucesivamente durante varios días, hasta que una mañana:
- Maríaaa, ¿las ovejas están al sol o a la sombra?
- Ni al sol ni a la sombra, desde las 6 de la mañana están todas subidas en la furgoneta tocando el claxon... sentar esposas Escribiendo",0
"JEFE:
- Este es el cuarto día que usted llega tarde esta semana.¿Qué conclusión saca de eso?
EMPLEADO:
- Que hoy aún es jueves... todavia decepciones",1
"- ¡Jaimito, en clase no se puede dormir!
- Ya lo sé, hermano Pancracio. ¡No para usted de hablar!. twitteando llegada amanecer",1
"Se levanta el telón y aparece un pavo con una metralleta, otro con un rifle y un tercero con una espada.
¿Cómo se llama la película?
- Los pavos rangers. JAJAJAJJAJAJAJ juntarnos",1
Por suerte leo simpre me lleva y me trae del trabajo xq con este calor cero ganas de caminar #Hum tenedor,0
"- ¿Por qué el Papá Noel va al psicólogo?
- No sé.
- Porque no cree en sí mismo. CABRONES triángulo",1
"Una mañana de Domingo, a las 08:00 horas, una rubia encantadora llama a su novio muy alterada:
- Tienes que venir a ayudarme. Tengo un puzzle y no soy capaz ni de empezar!
- ¿Qué clase de puzzle?
- Según la foto de la caja, es un tigre.
Como a él se le dan muy bien los puzzles decide pasarse a echarle una mano, así que se pone los pantalones y se va. Entra y se acerca a la mesa donde están todas las piezas dispersas al lado de la caja. Mira las piezas, luego la caja y al cabo de un rato se vuelve hacia ella:
- Bueno, para empezar, lo siento mucho, pero no veo como unir estas piezas para formar el tigre, y segundo, te aconsejo que te relajes, te tomes un café y después
metas los Froskies de Kellogs en su caja. Pensar",1
"Un individuo se presenta en unos grandes almacenes para buscar trabajo de vendedor.
- ¿Es usted buen vendedor?
- De primera
- Tendré que hacerle previamente unas pruebas
- Lo que usted considere
- De momento lo pondré en la sección de ferretería.
Al tío lo pasan a la sección de ferretería. Al día siguiente todo vendido incluidos los mostradores y la caja registradora.
- Usted se ha pasado un poco ¿eh?
- Si es que cuando me pongo a vender me animo ¿sabe?
- Ahora lo pondré en la sección de sastrería, si me vende este traje queda usted admitido.
El traje tenía delito: La chaqueta era verde, con las mangas amarillas, el pantalón rojo con lunares negros. Al día siguiente el traje vendido.
- ¿Se lo habrá vendido a un familiar?
- No, a un cliente.
- A un cliente y ¿qué dijo el cliente?
- Nada, el cliente no dijo nada, eso si, su perro lazarillo me quería morder. Abrazo intensidad",1
"Está el conde Drácula muy atareado en su castillo de Transilvania reparando su ataúd:
- ¡Igor!
- Decidme, mi señor.
- Acércame un destornillador.
- Aquí lo tenéis, mi señor.
- ¡El de cruz no! ¡¡El de cruz no!! Dulce",1
La sensibilidad al palo 🤦🏻‍♀️😣 Vienes,0
"Se encuentra Jaimito con el presidente del gobierno y le dice el presidente:
- Anda!! tu eres Jaimito, el de los cuentos!
Y Jaimito le contesta:
- No! el de los cuentos eres tu! Yo soy el de los chistes. tantita supera",1
"- ¿Qué os ha dicho el médico?
- Pues que me quedan 8 meses de vida
- ¿En serio? ¿Pero qué tienes? 
- Yo nada, pero mi mujer está embarazada Fire bellas",1
"- Papa, Papa! Ayer salí con mi nuevo novio mecánico y me dijo algo que no entiendo. Me dijo que tengo un lindo chasis y dos bellos amortiguadores, aparte de dos fabulosos paragolpes.
El padre le contesta:
- Dile a tu novio, que si abre el capo y mide el aceite del motor,le rompo el tubo de escape! encontrarme háblame peligrosa",1
"_ A dónde vas Closs?
- Al almacean a comprar quesaa Adivina hacés",0
"Una empresa entendió que había llegado el momento de cambiar el estilo de gestión y contrató un nuevo gerente general. El nuevo gerente vino con la determinación de hacer cambios y hacer la empresa más productiva.
El primer día, acompañado por sus principales colaboradores, hizo una inspección en la empresa. En la planta todos estaban trabajando, pero un muchacho estaba recostado contra la pared con las manos en los bolsillos.
Viendo una buena oportunidad para dejar bien clara su filosofía de trabajo, el nuevo gerente le preguntó al joven:
- ¿Cuánto gana usted por mes?
- Cuatrocientos euros señor, ¿por qué? - respondió el muchacho sin saber de qué se trataba.
El gerente sacó 400€ del bolsillo y se los entregó al joven, diciendo:
- Aquí está el sueldo de este mes. Ahora desaparezca y ¡no vuelva nunca más! 
El joven guardó el dinero y se fue, de acuerdo a las órdenes recibidas.
El gerente entonces, orgulloso, pregunta a un grupo de operarios:
- ¿Alguno de ustedes puede decirme qué hacía ese joven?
- Sí, señor - respondieron atónitos los operarios.- Vino a entregar una pizza... Díganme 🙅🏻‍♀",1
"- Tengo algo que confesarte! - Que? - Soy casado y tengo 3 hijos. - Uff, hdp. Pensé que me diría que la moto y el carro no eran tuyos. Hahaha Cobain K3",1
"- ¿Te cuento un chiste verde rápido?
- Vale
- Una lechuga en una moto @Cepeda_ot2017 💫 @BTS_twt",1
"Un niño le pregunta al otro:
- ¿Qué vas a pedirle a Papá Noel este año?
- Yo voy a pedirle una bicicleta, ¿y tú?
- Yo voy a pedirle un Tampax.
- ¿Un Tampax? ¿Y qué es un Tampax?
- No lo sé, pero en la televisión dicen que puedes ir a la playa todos los días, correr en bicicleta, ir a caballo, bailar, ir a la discoteca, hacer todo lo que quieras y sin que nadie se dé cuenta. ¿Que bueno no? Boca jajaj junte",1
"- Una pregunta, ¿los vagos vamos al infierno? ¿O vienen a recogernos? intentarlo 📌",1
Esa #OperaciónCisneBlancoll mas parece #OperacionPatitoFeo Deme,0
Sabes que has crecido cuando te quedas dormido en el sofá y despiertas en el sofá. necesites honor salgan,1
"Tienes flow?.
.
-Soy cojo hijoputa!. tw mimir cagarme",1
Que difícil es decirle adiós a alguien a quien sabes que jamás podrás olvidar. Agua iPad CAPITÁN,0
"- ¡Despierta Manolo!
-Eeestoooo, sólo estaba descansando la vista...
- Pues te roncan los ojos...
#Chistes #Humor... chismes",1
"- Señora, disculpe pero su vuelo viene demorado.
- ¡Ay, que emoción, es mi color favorito! fama",1
"- Una suegra salió a pasear con uno de sus tres yernos. Mientras pasaban por el parque, la señora se resbala, cae en el lago y se empieza a ahogar. Sin dudarlo un momento, el yerno se tira al agua y la rescata. 
- Al día siguiente, el yerno sale y encuentra un coche último modelo con una nota pegada en el parabrisas: ""Gracias de parte de tu suegra, que te quiere. ""
- Una semana después la suegra sale a pasear con su segundo yerno. Al pasar por el mismo lago, la señora se vuelve a resbalar y cae al agua. De inmediato su segundo yerno se mete al lago y la salva. 
- Al día siguiente, el segundo yerno encuentra frente a su casa un coche último modelo y una nota que dice: "" Gracias de parte de tu suegra, que te quiere."" 
- Una semana más tarde la suegra sale a pasear con su tercer yerno. La historia se repite, y la señora se cae al lago. 
- Sólo que esta vez el yerno se sienta en el suelo y se ríe mientras ve a la señora ahogarse y hundirse en el agua. 
- Al día siguiente, el tercer yerno sale y encuentra un coche último modelo con una nota en el parabrisas: ""Gracias de parte de tu suegro, que te quiere. "" Porto JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAAJAJAJAJAJA hinchada",1
"Un cubano logró escapar de Cuba.
Llegó a Miami ¡¡¡demtro de una lata de atún!!!
Ante tan insólito suceso acudieron los periodistas, la televisión, las radios.
El cubano se convirtió en la noticia del día.
- ¡Sensacional! ¿Cómo hizo para meterse dentro de
una lata de atún?
- Meterme en la lata fue relativamente fácil. Lo que
me resultó casi imposible fue conseguir una lata de
atún en Cuba... Polo millonaria",0
Algunos tenéis toda la pinta de escribir con un sol y sombra y un palillo chupado en la oreja derecha. tos cayo teclas,0
"Quiero cambiarme el nombre del lol, alguna idea? dirías",0
"- ¿Por qué le dio un paro a la impresora? 
- Parece que tuvo una impresión muy fuerte Marzo",1
"A estos #GRAMMYs nomas les falta nominar a Pedrito Fernández, pura cochinada escogieron. chango confieso",0
A Twitter le falta el botón de termina tu mi tuit que yo no sé. compuesto @hadacon reproducirte,0
"... o sea, $50. -Sólo quiero gastar $20.-No puede ser.-...mmm, entonces ponga 'Murió Josefina. Vendo Toyota Corolla' Listo confieso madrina",0
"pros y contras de estar conmigo:

contras: ninguna

pros: estar conmigo

que se pensaron que me iba a tirar abajo si soy un ser de luz cupido",0
"¿De qué se murió el osito?
De tous. despiden",0
"Un entusiasta del tuning de automóviles estrena unos potentes frenos en su coche.
Deseoso de probarlos con alguien que alabe su eficacia encuentra a un amigo al que dice:
- Vente que te voy a enseñar los potentes frenos que he instalado en mi coche.
El amigo accede un poco expectante de la prueba.
Están en el campo dentro del coche, el conductor entusiasmado le dice al amigo:
- ¿Ves aquel papel en el suelo? Pues verás. 
Acelera de manera vertiginosa y cuando está cerca del papel frena en seco a un palmo del mismo, a la vez que dice:
- ¿Asombroso? ¡eh!.
Seguidamente se encamina hacia un muro a toda velocidad, cuando casi se lo comían frena de nuevo bruscamente y se queda a centímetros de la pared.
- Espectacular ¿eh? ¡Pues verás ahora!
Acelera todo lo que el coche puede, van directos hacia un acantilado y cuando prácticamente solo ven el horizonte, frena violentamente, se quedan con las ruedas al borde del precipicio.
- ¿Qué te ha parecido?
- Vamos a volver donde estaba el papel.
- Te ha gustado ¿eh? Quieres repetir.
- ¡No, es que me he cagado!. .
.",0
"Un borracho estaba en el bar cuando el camarero decide echarlo porque es hora de cerrar. El hombre se levanta de la silla y se cae de cara al suelo, entonces decide arrastrarse hasta la vereda para tomar un poco de aire. En la vereda intenta levantarse de nuevo pero vuelve a caer golpeándose ahora las narices contra el bordillo. Viendo que no podía caminar, siguió arrastrándose hasta llegar a su casa. Entra en casa y otra vez intenta levantarse sin éxito. Así que llega arrastrando hasta el borde de su cama, apoyándose en la mesita de noche consigue incorporarse pero rápidamente cae de boca en la cama y queda felizmente dormido.
A la mañana siguiente le despiertan los gritos de su esposa:
- Otra vez! Otra vez si vergüenza! Has vuelto a beber otra vez!
El esposo pone cara de inocente y dice:
- No no... yo ya no bebo...
A lo que la mujer interrumpe diciendo:
- No lo niegues, cobarde! Si han llamado esta mañana temprano del bar para decirme que otra vez te olvidaste la silla de ruedas! cojer",1
"#Chiste En escala del 1 al 100 ¿Que tanto piensas en sexo? 
-69 #chistes RT pasaje dibujos",1
"- María, ¿si me pegara un tiro lo sentirías?
- Claro Paco, no soy sorda Cali Red",1
"Una señora va sentada en un avión al lado de un joven que está muy inquieto.
- ¿Está usted nervioso?
Sí señora.
- Claro... ¿es la primera vez?
- No, no señora ya he estado nervioso más veces. tenéis",1
"- Soy bidente.
- ¿Puedes ver el futuro?
- No, sólo tengo dos dientes
- ¿Eres idiota?
- No, soy un conejo pra",1
"Mi humor es tan negro, que podría ser el nuevo Papa. #ElFísicoAtraePero cagó fome",1
"No estés triste por pasar solo el día de San Valentín, recuerda que tampoco nadie te quiere el resto del año. 👌🏻 aquello alegro",1
Creo q la dirigencia se dio cuenta que no era el entrenador que querían para Cristal 🤔🤔#ModoSelec secretaria two @hadacon,0
"Una señora que acaba de estrenar un sombrero y se encuentra a una amiga:
- ¿Te gusta mi sombrero nuevo? ¿Verdad que me favorece y me quita diez años por lo menos?
- Puede ser, ¿cuántos años tienes?
- Treinta.
- No mujer, digo sin descontar los que te quita el sombrero...! hijueputas oxxo",1
"JAJAJAJA LOS SEGUIDORES DEL REAL MADRID EN ESPAÑA,  NO SABEN SI FESTEJAR O NO LOS GOLES DE CRISTIANO RONALDO #Cortitos órganos Batman",0
"Se me durmió una pierna, me voy a dormir también para que no se sienta solita. insulto ultra",1
"Un vecino al otro: 
- ¡Oye!, y tú, ¿Por qué abres las cortinas cada vez que tu mujer se pone a practicar sus lecciones de canto?
- Para que los vecinos no crean que le estoy pegando. sabado",1
#TeCreíaPero mejor ni te pelo 🙊 noooo,0
"En el restaurante:
– Camarero, ¿el pescado viene solo?
– No, no, se lo traeré yo. Acaba",1
Que ganas de tomar muchas birras Planet Inmaduro,0
"Quédate con el que te diga: ""Amo tu pancita"". ascensor",0
"- Soy experto en jeroglíficos. 
- Pues échale un vistazo al mío, que no enfría bien. top",1
"Era un cocinero tan feo pero tan feo, que hacía llorar a las cebollas. Casa #LaPascualita ╭",1
"Ultimo momento : llegò amigacho a la #AFA y dijo Chau Checho..
#nuevotorneo #chistes Maestra Mijo Sufrir",0
"- Vengo de vacaciones en Grecia y todo muy bonito, pero Creta, un asco!.
- Un asco Creta?.
- No gracias ya he cenado #AbortoLegal Dulce",1
"Las fábricas del futuro tendrán sólo dos empleados:
un hombre y un perro. El hombre dará de comer al perro y el perro se encargará de que el hombre no apriete ningún botón. 🎵 rey Salmos",1
"En un manicomio, una de las enfermeras ve a un paciente escribiendo.
- Hola Pepe, que haces ?
- Estoy escribiendo una carta.
- Y a quien se la vas a mandar ?
- A mi mismo.
La enfermera siguiendo el juego comenta:
- Aja, ya veo... y dime, qué te cuentas ?
Ante esta pregunta responde el loco extrañado:
- ¿cómo quiere que lo sepa? Si todavía no la he recibido! Llegué",1
"- ¿Qué le dijo una estatua a otra?
- ¡Eres un cara dura! sesión chabon rinde",1
"- Cariño, llevamos ya quince años saliendo juntos, ¿por
qué no nos casamos?
- ¿Y quién nos va a querer? QEPD ☄ urgente",1
para cuándo bighit se pone las pilas y contrata un buen staff y seguridad para los chicos ???? Mueren Per,0
"-Me siento solo.
-Yo también, sentarse es fácil. ALGO 😨 cn",1
"Un borracho saca las cerillas para encender un cigarrillo, pero no enciende. Saca una tras otra y las tira. Finalmente, una de ellas enciende, la apaga y dice:
- ¡Hip... hip... esta me la guardo... hip... esta... hip... es de las buenas...! X-Men HERMOSO Acaso",0
"Cabina de primera clase de un Boeing 747; una bellísima azafata le ofrece a un pasajero una copa de champagne.
- ¿Cuál es su nombre señorita, si no es indiscreción?
- Mercedes señor, responde ella.
- Humm, que lindo nombre. ¿Alguna relación con Mercedes Benz...? - pregunta él coquetamente.
- Sí señor... el mismo precio... insta existía ╱",1
"- Ring, ring, ring
- ¿Hola?
- Muy buenas ¿llamo al uno-uno-uno-uno-uno-uno ?
- No, este es el once-once-once. RE tatuarme",1
Fav y te digo si follamos por MD buzo,0
Quien me duerme de una trompada? bebida 5000 dejaré,0
"Un ""sargento de hierro"" les está echando el rollo a los recién llegados a la mili, y le pregunta a uno:
-Y a usted ¿que rango le gustaría alcanzar en el ejercito?
-General
-General!¿Está usted loco?
-No, ¿hace falta? ╔",1
"- ¿Cómo se llama el primo vegano de Bruce Lee?
- Broco Lee… Fav HT",1
"Paren con esa pavada del ""tragas o escupis"". Si quieren que trague eyaculen helado hijos de puta. bebes Alzheimer",0
"Pregunta existencial
¿cuando llueve uno se pone triste? o ¿porque se está triste, llueve? Fea blancos",0
"- Mamá, mamá... Me he cortado un dedito. 
- Ponte una tirita, entonces. 
- ¡Pero si es que no lo encuentro! 😣",1
"Jesucristo llega con los apóstoles y pregunta:
- ¿Dónde está el pan?
Juan, comiéndoselo rápidamente, responde:
- ¡Se Io ha comido Judas!
Entonces Jesucristo le da unos azotes a Judas.
- ¿Dónde está el vino?
Pedro, bebiendo.
- ¡Ha sido Judas, ha sido Judas!
Y Judas recibe sus azotes.
- Hermanos, uno de ustedes me traicionará esta noche.
Judas sin que nadie le diga nada grita enojado:
- Sí, ¡todo ya, todo ya, todo yo! pon Barney Terminator",0
Siempre mostrar el orto nunca inmostrar ahre daltónico,0
"- ¡Oye! ¿Cuál es tu música favorita?
- El Jazz...
- Awwww, ¿enserio escuchas Jazz?
- Sí, Jazztin Bieber. Albiol DEJO lollapalooza",1
"Después de un partido de tenis Manolo y Pepe se duchan en el club...
- Manolo, ¿me puedex dar un poco de tu Champú?
- Pero tú tienes el tuyo, ¿se te ha acabado?
- No. Pero el mío dice ""para cabello seco”, y yo lo
tengo lodo mojado. HAHAHAHAHH condena",1
¿Cuál es el colmo de la pereza? Madrugar para tener más tiempo de no hacer nada. #chistes #fb AJAJJAJAJAJAJAJAJA JAJJAJAJAJAJAJAA,1
-Tu perro parece un gato -¡Es que es un gato! -Pues entonces parece un perro... JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA consuelo,1
¿Cómo viaja el presidente Donald Trump? Obviamente usa el 'Hair Force One' esclavo,1
"En una entrevista de trabajo:
- Muy bien Javier, el puesto es casi suyo, pero antes una última pregunta, dígame un personaje que admire
- Miyagi
- ¿El de Karate Kid?
- No, el de los Rolling
- ¿Mick Jagger?
- Usted si que habla inglés bien, nivel pro piojos #CHISTE",0
A Torres le han dicho que la raya blanca del spray no se tiene que pasar y lo cumple hasta con la línea de gol. Barney Cállese curvas,0
"- ¿Cuál es el animal más antiguo? 
- La vaca
- ¿Por qué? 
- Porqué esta en blanco y negro. atrae",1
"""FAV si te gustó el tuit""
Ah listo capo, menos mal que me avivaste. Pensé que el Fav era para que explote todo Twitter. Te quiero, abrazame. prostituta",0
"No lo supero, que gurisa paloma Luján rmano jajajsjs autos Romeo",0
"Van dos ciegos y le dice uno al otro: 
- Ojalá lloviera... 
- Ojalá yo también... existir #JAJAJÁ PEDO",1
"- Doctor, ¿qué tiene mi marido? - Una mujer preciosa. - Awww ,muy amable. Pero recuerde que estoy casada... - Por poco tiempo. aprendo",1
"Dos pueblerinos hablando:
- Tengo un problema, y es que a mi vaca no le gustan los toros.
- ¿Has probado a llevarla al fútbol? Señorita",0
¿Cuál es el colmo de la pereza? Madrugar para tener más tiempo de no hacer nada. #chistes #fb Hacen encantaria Comiendo,1
