text,score
— Haga usted el favor de no mearse en la piscina. — ¡Pero si todo en mundo lo hace! — ¡Sí! ¡¡¡Pero no desde el trampolín!!!,2
"–Tu belleza es de otro planeta.
–Aww, ¿en serio?
–Sí, del planeta de los simios, por ejemplo.",1
"#Chiste: Doctor, doctor, tengo un testíkulo de hierro y otro de madera.
¿Y usted tiene hijos?
Sí, Robokop y Pinocho. #chistes RT.",1
"Los amigos se cuentan con los dedos de una mano... a menos que seas manco, o tus amigos sean de twitter, entonces no cuentas con ninguno.",1
"—¿Oye te hiciste algo? Te veo diferente.
—No me he drogado.
—Ah si, seguro es eso.",2
Ejercicio para adelgazar: Gira tu cabeza de un lado al otro (2 veces). Repítelo cada vez que te ofrezcan comida.,3
"¿Qué le dijo un gusano a otro gusano? 
Tu mamá es una arrastrada!",2
—¿Qué te duele? —La mano —¿Por qué? —De tanto pensar en ti —¡Asqueroso! —¡Ay entonces no te vuelvo a hacer una carta!,3
"—Hola, ¿como te llamas? —Leo. —¿Que lees? —No, Soy Leo. —Yo soy Acuario.",1
"No confío en esas personas que sonríen por la mañana antes de las 9:00 am, no son de confianza.",1
"—¡Hola! ¿Cómo sigues? —Fácil, pongo ""Follow"" —No, Me refiero a tu estado —¿A mi estado de Facebook? —NO, ¡Me refiero a tu vida! —O.o cual ?",2
"—Hijito, ¡Feliz Cumpleaños! 
—Gracias
—Ten es de mi parte 
—Abuelo, ¿Por qué me regalaste una puerta?
—No es una puerta, es el GALAXY S89",2
"Lista de personas que les va bien en el amor:

— Tauro.
— Sagitario.
— Cáncer.
— Leo.
— A mi no.",0
"—Hijo ¿por qué lloras?
—Me acabo de enterar que me quedan 3 meses de vida.
—A mí no me haces pendejo, eres Tigre y perdieron el clásico.",0
"—¿Está enojaya mi bebé peshosha?

—No. Y habla bien, pareces pendejo.",0
"La puta de tu ex novia me ve y ni me saluda....
- Nos reconciliamos..........
- Que quilombo lo del subte , ¿no?",2
"mi prima peleandole al marido por que habla con una vieja cuando ella se comio con otro la semana pasada, cosas que pasan xd",2
"No es por arruinarlo, pero al final de la película de Dragon Ball, todos ustedes siguen siendo vírgenes.",4
¿Cómo haces para que un grupo de 40 ancianas grite CARAJO? Sólo tenes que gritar BINGO!!! by @HADACON,3
"Tú tú tú tú tú tú tú tú tú tú tú tú tú tú tú tú eres un flojo, no leíste los ""tú"" y no viste que uno era tü. Ahora buscas el tü, patético.",1
"– ¿Pero podemos seguir siendo amigos?
– Sí pero de esos que no se hablan y se ignoran cuando se ven en la calle.",1
Naty que piensas del muro de Berlín? -No pues yo a Berlín no lo tengo en facebook.,1
"¿Qué es lo que más desea una servilleta?
¡Ser billete!",4
estoy en esa fase de la abstención en la que voy de camino a comprar cigarros,3
Casillas se acaba de pedir una semana más de vacaciones en Miami para buscar el balón de Ramires.,2
"TALENTO DE LOS DEMAS:
—Cantar.
—Bailar.
—Dibujar.
MIS TALENTOS:
—
—
—Cagarla.
—Guardar memes y tener un meme para cada situación.",0
"― Oye, es cierto que Salvador Cabañas ya se recuperó.
― Sí, es cierto.
― ¿Y todavía juega?
― Sí, sólo que ahora lo hace más retrasado.",0
La locura es hereditaria; se hereda de los hijos #frases,0
—Hipócrita —Dímelo en la cara —¿En cuál de las dos?,2
"—Bebé, anoche soñé contigo, fue hermoso.
—Ah.
—EN MI SUEÑO NO ERAS CORTANTE, PERRA DE MIERDA.
—¿QUÉ?
—Perdón princesa, me alteré.",2
"—Ya ven.
—Noo.
—¿Porque no?, que vengas.
—Porque me vas a pegar.
—No te voy a pegar.

*tu con tu mama negociando*",0
"Nos amábamos mucho, pero todo estaba en contra nuestra. Hasta el marido de ella...",1
"Tepin tenpin gopin copin mopin unpin penpin depin jopin lepin yenpin dopin espin tapin mipin erpin dapin... ""leelo sin el pin""",0
"Que bueno que ya salió el iPhone 7, así baja el 6, rematan el 5 y podré comprarme un Alcatel.",1
"—Hola. —:P —Jajaja, ¿cómo estás? —:P —¡Miley Cyrus, basta! —:P",2
"""Hola mijo, ¿como estas?, salúdame a tu Mamá"".

—Tus tías comentando tus fotos en Facebook.",2
"""Ahhh ok, muchas gracias""

—Yo, después de no haber entendido nada cuando pregunto por una dirección.",2
"–Tira una moneda, si sale cara me tomo otra cerveza. 

–Cruz.

–Otra vez.

–Cruz.

–Otra.

–Cruz.

–Joder, otra vez.

–Cara.

–Toooooma.",0
ENDOSCOPIO: Preparo los examenes y decido q estudiaré para todos exceptuando 2.      #chistes,4
Matemática socialista: Un venezolano se compra una 4x4 y se la roban en un 2x3! #fb,0
"—Cómo catedrático en sociología y doctor en psicología, ¿cuál es su opinión del comportamiento humano?
—La gente es pendeja.
—Gracias.",3
"—¿Cómo se llama ese vehículo tan grande del ejército?
—Tanque.
—Tan grande.",2
En un restaurante: —Señor ¿vino con su pescado? —No! Es mi esposa y así huele!  ,3
"Ya quiéreme, ya no quiero seguir levantando la mano cuando el DJ pregunta: ""¿dónde está la gente soltera?"". ☹️",1
"Me tomé los remedios con champañita, porque si de algo hay que morir quiero morir contenta",1
"Es tan lindo secar platos con repasadores con párrafos bíblicos de mi mamá, se siente como que Jesús está ahí, ayudándote.",1
"- Mi vida, tengo un retraso.
- Sí amor, siempre lo supe, pero te amo igual.
#Chistes #Humor #Anecdotas #Bestias ...",3
"Hay dos tipos de matrimonios, los que terminan bien, y los que duran toda la vida...",2
"Ya voy a dejar de fumar, porque dicen que afecta a ""la larga"", y yo no quiero que me pase nada en ése órgano tan importante de mi cuerpo.",1
"“Ok, te voy a dejar dormir 8 horas seguidas, pero a cambio vas a despertar con dolor de espalda”

— Mi cuerpo.",0
"—¿Por qué lloras? 
—Todo me sale mal.
—Soy tu hada madrina, pide 3 deseos.
—Deseo que sean 4.
—Concedido, te quedan 3.
—😭",0
"—¿Crees que el dinero crece de los árboles o qué? 
—¿De qué está hecho el dinero mamá? 
—De papel
—¿Y de dónde se saca el papel? 
—Castigado",1
"-Mamá, mamá... En la escuela me dicen narizón. -No les hagas caso, lo que pasa es que tienes la cara muy atrás. #fb",2
Celoso yo? JAJAJAJAJAJAJAJAJAJAJAJAJAJAJA! Quien es Mcdonalds y por que te encanta?,2
Entonces volteas hacia ambos lados antes de cruzar y te percatas que estás solo. En la vida.,3
"–¿Y tu familia es muy unida?

–Bueno, tenemos un grupo de WhatsApp.",2
"Mi mamá en Whatsapp; —Hola mamá, ¿cómo estás? *pasan 5 años* *me gradúo* *me caso* *tengo 2 hijos* *mis hijos se gradúan* —Bien.",1
"-_-' Yo no soy una persona que se impresiona fácilmente... !Mira, un tweet nuevo! :D",0
¿Sabes en que se parecen Papá Pitufo y el Twitter? En que ambos tienen el pajarito azul.,1
"#Chiste Eres Adicto al sexo? - No, tetas equivocando de persona #chistes RT",0
"-Aquí esta mi tarea maestra.
-¿Qué es esto? ¡Le falta la presentación!
-Ok espere.. CON USTEDES... ¡LAAA TAAAREAAA! JAJAJA
-¡Reprobado!!",3
"—¿Qué tengo, doctor? —Cataratas. —¿Del Niágara? ¡JAJAJAJAJAJAJAJA!  —Cataratas y retraso mental. #XD",0
"-Hijo ¿Esta Drogado? -No lo de la nariz es harina, los ojos rojos conjuntivitis y ese unicornio no es mío.",2
"más lento que desfile de rengos
#chistes",3
"SEXY "" Es mi segundo nombre. "" NADA "" es el primero  
#chistes",3
Que bueno ser feo y no preocuparse por el ángulo de la selfie y esa pendejadas.,3
"—¿HIJO, QUÉ HACES METIÉNDOTE ESE PLATANO EN CULO?

—Me dijiste que probara cosas nuevas...

—¡YO DECÍA DROGAS O ALCOHOL, PUTO DEGENERADO!",0
"-Definite en tres palabras
-Vago",2
"mama,mama en la escuela me dicen waka waka,
porque?
porque esto es africa!!  #chistes #humor",0
"—¿Nos vamos a ver al fin?

—Oye no, mejor otro día.

—¿Qué?

— Ay perdón, quise decir otra vida.",2
En el examen:(←.←) (→.→) (←.←) (→.→) (←.←) (→.→),0
"- Ayer, al salir del trabajo atropellé a un unicornio.
- No jodas, ¿tienes trabajo?",4
"—Me asaltaron.
—No mames, ¿quién?
—Creo que se llama Brayan, ten su tarjeta, asalta bien chingón.",1
"El ""NO"" de las mujeres proviene del latín ""ruégame un poquito más"".",0
"—Mi amor, ¿ya se me nota el gimnasio?
—Sí, ¿te lo comiste?",3
"#Los10MandamientosDelVago 7. Trabaja lo menos que puedas, lo que tengas que hacer que lo haga otro. #RT",0
"Te dije que estaba allí en 5 minutos, no hace falta que me llames cada media hora.",0
"La inteligencia me persigue, pero yo soy más rápido :D",3
"—Oye, ¿mañana haces todos tus exámenes?
—Sí.
—Suerte.
—La suerte es para los mediocres, el éxito es para los triunfadores.
—Por eso, suerte.",4
Hay días donde se me hace que hasta el café me mira y piensa que soy un pelotudo.,0
"—Mira hijo, el gato esta bailando Harlem Shake.  
—¡¡ABUELO BAJA  EL GATO DE LA ESTUFA!!",0
Pinocho siempre al palo..,2
"No es: ""dormir de más"", es: ""luchar por tus sueños"".",2
"-La abuela sufrió un infarto y le revisaron el corazón? -¿Latía? -¡La tía no, idiota! ¡La abuela!",1
-Italianos: ¡MAMMA MIA! -Franceses: ¡OHH LALAÁ! -Ingleses: ¡OHH MY GOD - Latinos: ¡Coño! -Mexicanos: ¡En la Madre!,0
Cuando bostezamos y nos lloran los ojos es porque echamos de menos a nuestra cama. ¡TE ECHO DE MENOS CAMA!,0
"A los 10, me daba risa el tío borracho.

A los 20, me daba pena el tío borracho. 

A los 30, soy el tío borracho.",3
"—¿Cómo te llamas? 
—Caro.
—JAJAJAJAJA ah no mames, como el aguacate.",2
"—¿A qué te dedicas?
—A cagarla.",1
"Ella frente al espejo: -Estoy gorda, senos caídos, fea! Dime algo pa levantar el ánimo! -Bueno, cariño, la vista la tienes clarita!",2
"Me queda 1% de batería, en el corazón.",2
Niñitaas de 9 años que publican: “Me cuesta olvidarte” ¿Qué les pasó? ¿Se les murió su tamagochi?,0
"—Hola, ¿cómo estás? 

—Mal, mi papá nos dejó, mi mamá es alcohólica, y mi hermana perdió un brazo. 

—Ah, ok. ¿Oye me puedes gomisear?.",0
"Ayer comí con un adicto al ajedrez, teníamos un cubremesa a cuadros y le tomó 2 horas pasarme la maldita sal...",1
"¿Por qué lo llamamos ""5 minutos más""?, cuando lo que queremos es dormir toda la mañana.",3
#TeDedicoEsaQueDice Si ella quiere Reggeton dale ...  una beca para que estudie.,1
"Cual es la bebida mas oscura??
La Seve naa....#chistes #humor",0
"Qué Twitter ni que 8/4, ya 1/2 sueño me voy a mi 1/4 a taparme con mi sabana de 1/3pelo 5mer y 5ger. Salu2 a to2 los devela2 y enamora2.",0
"En los cuentos de Disney el ""Y fueron felices para siempre."" nunca explica si fueron juntos o por separado.",2
"—Te amo mucho.
—Dilo otra vez.
—Te amo mucho.
—Dilo otra vez.
—Te amo mucho.
—Dilo otra vez.
—Te amo.
—Lo ves, ya no me amas como antes.",0
"Mesero, mesero -Dígame señor.-Podria cocinar más este pollo  que se me esta comiendo el arroz",3
"- Señor, ¿usted es bizco? - No, lo que pasa es que tengo un ojo tan bonito, que el otro se le queda mirando...",1
"-Padre, acúsome qui mi boca pecó con el Jelipe -Ponte agua bendita en los labios -Creo que mijor hago gárgaras padre! #fb",1
Mis necesidades hoy: — 0% Estudios — 5% de aire — 2% de agua — 2% alimentos y 91% de Internet. #XD,0
Hay gente que se merece un 'choca esos cinco'... en la cara... con una silla.,3
estoy viendo anime doblado me converti en lo q jure destruir,2
"-Papá me puedes ayudar con la tarea?
-Claro, qué necesitas? 
-¿Cómo se deletrea accidente?
-T - Ú JAJAJAJAJA",2
Las mujeres bajitas enamoran..... A LOS DUENDES! JAJAJAJAJAJAJAJÁ.,0
"¿Qué le dice una piedra a otra piedra?
- La vida es dura.",1
"Chistes, cosquillas, palabras dulces, para sacarle una sonrisa a la gorda no necesitas mucho. Ahora intentá sacarle un sandwich de la mano.",0
"—Hola, muñeca.

—Adiós, Chucky.",0
"Estaba una pizza llorando en el cementerio, llega otra pizza y le dice:
- ¿Era familiar?
- No, era mediana..",2
"Era un príncipe tan feo pero tan feo, que la Cenicienta se regresó faltando 10 para las 8! by @_AndresCC #fb",3
"""Propongo que compremos 20 cajas registradoras, pero solo abramos 4"".

—Todos los supermercados.",2
"—¿Eres un Pokémon? —No, ¿por qué? —Pokéstasmuybuena —¿Eres soltero y virgen, verdad? —Y maestro Pokémon también.",3
"— ¡Ya salí del Closet! — Ay, ¿Eres gay? — No. — ¿Vienes de Narnia? — Tampoco. — ¿Entonces? — ¿Pues que nunca jugaste al Escondite imbécil?",2
"¿Por qué un hombre no puede suicidarse con un tiro en la cabeza?
Porque la bala no encuentra el cerebro.

#Chiste...",2
"Pendejos que creen en el horóscopo.

✔Acuario
✔Piscis
✔Aries
✔Tauro
✔Geminis
✔Cancer
✔Leo
✔Virgo
✔Libra
✔Escorpio
✔Sagitario
✔Capricornio",0
"Entrar en un ascensor lleno de desconocidos y decir: ""Estoy seguro de que se preguntan por qué les he reunido aquí"".",0
"—¿Con con quien vas a pasar la navidad?
—Con mi novio, ¿Y tú?
—Que lindos.
—¿Y tú?
—Aww en serio, que lindos ustedes, los felicito",0
"“Ay ☹️”.

—Yo, dando mi apoyo en Whatsapp.",3
#MientrasTantoEnUnUniversoParalelo el Reggaeton sigue siendo un asco.,0
Sabes que fracasaste como hijo cuando te das cuenta que tus padres tienen al perro como foto de perfil en su WhatsApp.,2
"Estoy comiendo pastel, que está hecho con leche que viene de la vaca que come pasto, el pasto es como la lechuga. No rompo la dieta. #xD",0
"Uno ya no puedes estar tranquilo en Facebook porque te descuidas un momento, te etiquetan y ya debes $500, 2 cogidas y 3 ordenes de tacos.",0
"#Chiste Abuela no salga que afuera hay una riña!
- Una niña?
-No! Una disputa
-Haa pero entonces no es tan niña #chistes RT",0
"—¡Ay, tantas curvas y yo sin frenos!
—Gracias por ese cumplido 
—¡¡NO PENDEJA!! ¡Ponte el cinturón, que vamos a chocar! D:
#JAJAJA #XD",2
"¿Si bebes alcohol, eres Alcoholico? Y si bebes Fanta, ¿eres Fantástico?",2
"—Gordo, nuestro hijo está en su cuarto escuchando a Romeo Santos.
—¿Le habrán roto el corazón?
—Yo creo que le rompieron el culo.",0
Tipico: ver un ventilador de techo imaginar que se desprende y decapita a todos.,2
"Instagram tiene historia, WhatsApp tiene historia, Facebook Messenger tiene historia, ¿tú y yo para cuándo?",2
!!Por fin!!. Ya tenemos otra vez noticias de Gurb. Se ha vuelto a disfrazar de Marta Sanchez.,0
"—Qué asco San Valentin, adoptar costumbres que...

—Mira, empezó la Champions. 

—¡Visca Barça!",3
Creo que ya es momento de cambiar de celular porque en este ya no me llegan tus mensajes.,1
"A tu esposa le dicen las 3:55? - Porque en 5 minutos esta en 4
#CHISTES",1
"Siempre llevo un condón en la cartera no como signo de precaución, sino de esperanza.",2
"Una amiga se compró un colgante,
otra la vió y se compró el mismo.
Fue una reacción en cadena #chistes @rrouvier",2
"—Mamá, ¿qué vamos a comer hoy?

—Pan de ayer.

—Siempre comemos pan duro, ¿cuándo vamos a comer pan de hoy?

—Mañana JAJAJAJAJAJAJAJAJA.",2
"SI de entrada me dice de qué signo es, ya le digo cual es mi Pokemon preferido, para que crea que ambos somos retardados y se sienta cómoda.",1
—¿Por qué te gusta tanto llevarme la contraria? —No me gusta.,2
¿Tener hijos contigo? JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAAJAJAJAJAJAJAJAJAJAJAJA Ya hasta les compre sus loncheritas.,1
- Una mujer tan demalas que se puso una toalla higienica con alas y la cuca le salio volando #xD,0
Era un tipo tan feo que cuando nació vino la cigüeña 2 veces: La primera para dejarle y la segunda para disculparse,2
"Mis tías ya ni me preguntan:
""¿Y la novia mijo?"", hasta ellas saben que valgo verga en el amor.",0
¿Que somos? ¡GORDOS! ¿Que queremos? ¡Empezar la dieta! ¿Cuando lo queremos? ¡EL LUNES! Ya es lunes !!!! EL PRÓXIMO LUNES !!,3
"Jaimito en la una tienda 👦

- tiene el libro como para salir de pobre?
- si claro 🙎
- me fia uno por favor ?
😂😂😂😂",1
"Si me tenes en tu corazón, te pido por todo el amor del mundo que te pongas una porción de pizza bajo el corpiño.",1
#Chiste Dice un brocoli: parezco un arbolito. Dice una nuez: parezco un cerebro. Dice la salchicha: este juego no me gusta #chistes RT,2
"—Doctor, ¿cómo está mi suegra?

—Está en estado crítico. 

—Como siempre criticando todo, no cambia la vieja esa.",4
"Lo bueno de ser mayor de edad es que tienes la libertad de elegir a donde ir. Yo ahorita por ejemplo, me iré a dormir.",1
"En pleno jaleo sexual, de pronto el tío se para...
¿pero que haces??
- lo he visto en el youporn, se llama ""buffering"". #sedesexo",3
"—¿Me regalas un cigarro? —No, lo siento. Fue propósito de año nuevo —¿Dejar de fumar? —No, dejar de regalar cigarros.",2
"Hay 5 niveles de miedo: El pánico. El terror. 15 llamadas perdidas de mamá. El ""tenemos que hablar"" Y el ""contraseña incorrecta"".",1
"-Hola, vendes pantalones o sacos?
-Ambos",3
"–¿Alguien pidió tu opinión? 
N
　 O
　　   O
　　　　 o
　　　　　o
　　　　　 o
　　　　　o
　　　　 。
　　　 。
　　　.
　　　.",0
"—Amor ¿Crees que soy chaparra? —Pues tienes una estatura común. —¿Tengo una estatura común? —Sí, Comúnduende, maldita enana. ¡JAJAJAJAJAJÁ!",1
"Hola, ¿está el paracaidista? 
está por caer. #chistes",2
"Dos ex esposos conversando:
- Estaré a tu lado el resto de mi vida
- ¿En serio?
- Si, me casaré con la vecina.
#C...",3
"Es: o sea, no: osea. 😒
Es: en serio, no: enserio.✊
Es: a veces , no: aveces.👏
Es: cán da lo, es un escándalo. 💃👯",1
"-3 de la Mañana: -¡Pepe, Pepe, despierta! -¿¡Qué! ¡Qué quieres! ¡Qué quieres!? -¡Que se te han olvidado las pastillas para dormir!",3
Cuenta la leyenda que en MTV transmitían videos musicales (O_O),1
"Un caníbal va en un avión, y le pregunta la azafata:
- ¿Le traigo el menú?
- No, mejor tráigame la lista de los p...",0
"-Papá, Papá!!! Me regalas un Iphone? -Como te va en los estudios??? -Olvidalo, ya no quiero nada!.",4
"—Mamá, hasta en mis sueños me dicen gorda. 
 —Tranquila, hija, solo son pesadillas. 
—¡¿QUESADILLAS?! ¿Dónde? #XD",2
"“Abrir un restaurante y ponerle *A donde tú quieras mi amor* así ya sabremos a dónde llevar a nuestras novias.”

- Idea Millonaria.",2
"-Ay hij@, tu todos los dias en el twitter! -Ay mamá, tu todos los días mandándome a la escuela! #fb",0
"El dinero no me hace feliz, me hace falta :( guau",1
"Lo que pasa en la fiesta, se queda en le fiesta... hasta que te etiquetan en Facebook. ¬¬ Puto facebook..",1
NOVIOS: —Te quiero. —Yo más. AMIGOS: —Te quiero. —Yo a ti. HERMANOS: —Te quiero. —¿Qué quieres?,2
"La vida es como el libro de álgebra de Baldor: 

Al final están todas las respuestas.",0
"Yo tan ""The Beatles"" y tú tan ""Los Themerarios"".",3
"Por suerte,mi abuela sacó la visa.
Ahora tengo visa abuela...",3
#chiste •Las tallas de bubis ABCDEF: A:Algo es algo B:Buena amiga C:Caramba D: Dios mio! E:Enormes! F:Falsas! #chistes RT.,1
"@GustyyBarba @AgusFernandez94 Dios creo al hombre, el hombre tenia hambre, Dios creo a la mujer, la mujer hizo el sanguche ndeaaaah",0
"#ClásicasMentiras ""Sí claro, yo le digo "", cuando alguien te dice ""Me saludas a tú mamá"" ...",1
"—Me encanta tu disfraz de vaquita:3
—Soy un dálmata. :(",2
"–Me caías mejor hace un año.
–Pero hace un año no nos conocíamos.
–Exacto.",1
Más largo que PIROPO DE TARTAMUDO #frases,4
Esta gente se hace una paja y cuando acaba hace un velorio por todos los espermatozoides que acaba de asesinar.,0
"-¿Tu celular es inteligente?
-Sí. Es de alta gama.
-¿Y entonces por qué te saca fotos?",2
Anuncio del periódico: Vndo mi máquina d scribir qu l falta una ltra. #chistes,2
"Cuando una mujer es atenta, cariñosa y amorosa contigo, indudablemente está esperando el momento adecuado para hacerte daño. Tengan cuidado.",0
"Tener un hijo, plantar un árbol y escribir un libro es fácil. Lo jodido es criar al hijo, regar el árbol y que alguien lea el libro.",1
"—Te amo &lt;3

—Yo ya casi &lt;2.9",3
"Necesito sentir tu calor, tu olor y tu sabor...

 ¡Comida, ven a mí!.",1
En Titanic 2 Miley Cyrus acaba con el iceberg a lamidas.,0
"Sí pones el GPS en voz femenina y no le obedeces, empieza a reclamarte, a gritarte y si no haces caso, te amenaza con bajarse a media calle.",2
Las personas se sienten confundidas cuando una frase no termina de la manera que ellos salchicha,2
"Lo bueno de la esquizofrenia es que nunca estas solo
#chistesmalos",3
"Imagináte la tristeza de Dios al ver Jurassic Park, pensando: No puedo creer que cambié a éstas pobres criaturas por los humanos.",0
"- ¿Por qué se suicidó el libro de matemáticas?.
- Porque tenia muchos problemas.",2
¿Mariposas? Yo siento un zoológico cuando te veo,1
Pepito a su Mamá: -Ya no quiero jugar con Juanito al rompecabezas -¿Por qué? -Porque al primer martillazo ya está llorando #fb,2
El marido a la esposa: -El médico me hizo una tomografía de la cabeza y no encontró nada -¡¿Y qué esperabas?! #fb,1
#chiste que le dijo la vaca al toro cuando se callo al agua...............nada wey #chistes RT.,0
"-Papá, papá, mi mamá se dislocó el brazo, ¿La vendo? 
Y el papá responde: 
-Aunque sea regálala. 
#Chistes #Humor...",2
"Una mujer está enojada si:

—No habla.
—Habla sin parar.
—Actúa como si nada pasara.
—Está rara.
—Te insulta.

Y también podría no estarlo.",3
"Por culpa de los celulares ya no leemos la caja del cereal mientras desayunamos, quien sabe que cosas nos estamos tragando.",2
"—Hijo,  ¿ves esas tierras? —Sí. —Pues algún día serán tuyas. —Pero papá, es la  caja donde caga el gato. —Hijo, no arruines el momento :')",2
"—Tengo que decirte algo.  —Yo también.  —Ok, a la cuenta de 3 lo decimos: 1, 2, 3.  —Mi prima es hombre.  —Me cogí a tu... ¡¿QUEÉ?!",3
¿Qué dice una Lora ladrona en una joyería? Entrégame el-oro. #chistes,1
"Una vez leí en un baño ""Puta la que lo lea"" y desde ahí mi vida cambió.",4
Pepe eligió la ensalada waldorf y Vicente Larrusa.  #CHISTES,4
"“¿Te vas a comer la otra?”

—Yo, cuando veo un bebé siendo amamantado.",1
"‎-En la oscuridad soy un peligro.

Att: La pata de la cama. ( #Tipico : Quien no se a golpeado el dedo gordo con la pata de la cama) #jajaja",0
"- ¡Mamá, mamá, en el colegio me dicen torta!
- Ignóralos, Selva Negra.
#Chistes #Humor #Anecdotas #Mama #Niños #C...",3
"-¿Cariño, crees que voy muy escotada? -¿Tu tienes pelo en el pecho, amor mío? -¡Nooo! -¡Pues entonces, sí!",2
"—¿Bomberos? ¡Mi casa está ardiendo! —¡¿Dónde se originó el fuego?! —¡En la prehistoria, pero eso que importa, venga rápido por favor!",3
"Twitter es para quejarse, vayan a ser felices a otra parte.",1
"—¿Que nombre le ponemos a la banda?
—Ponle 'SEMEN'.
—No jodas, no podemos ponerle así.
—Entonces ponle 'Jarabe de Palo'.",3
"Youtube es el nuevo MTV, primero eran vídeos musicales, luego una bola de idiotas haciéndose los chistosos y ahora puros pinches comerciales",1
"“Se acaba de poner sus audífonos, seguro quiere platicar.”

—Mi mamá siempre.",1
"La izquierda muy en contra de la energía nuclear, pero bien que disfrutan del Sol, que al fin y al cabo también lo es.",0
"Ir a votar es como ir al Chino, vos vas por el cambio y volves con los mismos caramelos de siempre.",1
"FB quiere saber qué pienso; Twitter, qué hago; Foursquare, dónde estoy. Empiezo a creer que fueron inventados por mis padres!",1
"¿Le vendiste tu alma al diablo? Chica lista, yo le regalé hasta el alma a un pobre diablo...",3
"-Mamá, necesito cartulinas, marcadores, y unas láminas -¿Para cuándo? -Para el lunes (Domingo11pm).",3
"-¿Como te fué en el trabajo?
-Son las 8 de la tarde y tengo el 85% de bateria en el iPhone…
-Que explotadores!",3
"—Amiga, regresé con mi ex.
—¿El que te puso el cuerno?
—Sí, pero está arrepentido, ¿qué opinas?
—Si ser pendeja te hace feliz, te apoyo.",1
"Príncipe azul? No amiga.. Es mejor el lobo feroz, que te ve mejor, te oye mejor y te come mejor!!!&gt;=)",0
"-Pepito, de que vive tu papa? -De las letras -Ah, ¿es escritor? -No, sufre diabetes y vive tomando vitaminas A, B, C...",2
"—Julio sorpréndeme.
—Soy Julia.",4
"Había una vez un tipo con una moza tan brava, que le tocaba verse con la esposa a escondidas!!!",2
Algun dia mi teléfono va a tene 100% de bateria,0
"Acá en Mi pais los 3 Reyes magos son Malechor, Gaspar y Vaasaltar #xD #JAJAJA #RT",2
"Si tu hermano mayor nunca te dijo que eres adoptado, eres adoptado.",3
Está igualado este año el Globo de Oro a 'Mejor Corto' entre los minutos jugados de Isco y Mata.,0
El lugar más seguro para esconder un cuerpo es la segunda página de resultados de Google search.,2
"A mi me gustaria que mi suegra fuera una estrella. ¿Sí? ¿Para que te lleve a Hollywood? No, para que estuviese a 3000 años luz.",2
"¿Qué significa VIAGRA?

Viejitos agradecidos. #XD",2
En un examen. Ver “Nombre”. Escribir tu nombre y apellido. Ver en la siguiente línea: “Apellido”. Sentirte un tremendo idiota.,1
"Tiene pastillas para la flojera?
 -Si 
-Me puede poner una en la boca!!!!",3
"—""Dios perdóname por esta vida loca que llevó"".

—Pedrito, 6 años. Su madre le dijo que apagara la compu a las 10:00 y la apago a las 10:01.",0
Estoy perdido en el supermercado y hay muchas mamás. Elegiré a la que tenga más cosas en el carrito y comenzaré una nueva vida.,2
"El que come callado, come dos veces, excepto si es mudo, esos a veces nomas comen una vez al día. JAJAJAJASUELTENMEAPENAS VOYSACANDOLALIBRET",0
"#SiMiMamaMesiguieraEnTwitter Me mencionaría: ""No te lo voy a Tuitear 3 veces... ya vete a dormir"".",2
"Por que tengo que manejar con lentes??? ah cierto, estoy CIEGA",0
"—¿A qué te dedicas?

—A la telepatía.

—¿Hablas por la mente?

—No, vendo televisores para tías. TELE PA TÍA.

—¡VETE A LA MIERDA!

—Ay :'(",1
"—Oye princesa, ¿Porque no hacemos una fiesta infantil?
—¿Una fiesta infantil?
—Si, en tu cara.",0
"¡¡¡YA ANDO BIEN TOMADO!!!

De mi cobijita de los Minions y del control de la TV, por que no salí a ningún lado hoy. ☹️",1
El autocorrector del iPhone es una ¡MIRADA!,3
"—Señor mago, quiero aprender a adivinar. —Ponte en cuatro y desnúdate... —¡PERO USTED ME QUIERE COGER! —¿Ves? ya vas aprendiendo ;)",2
¿Error? Error es que termine dentro.,0
"-Ayer volviendo de la casa de mi novia vi un unicornio.
-No jodas! Tenes novia?",2
"-¿Cual es tu sueño? -Un beso bajo la lluvia, ¿y el tuyo? -¡Que comienze a llover! -Aww ¿En serio? -¡Obvio que no pendeja! Es ser millonario.",2
Alguien debería aconsejarle a Superman que lea las leyes de la aerodinámica. ¿No sabe que volar con los puños cerrados le quita velocidad?,1
"""Los amigos valen oro"" 

Pedrito, 11 años, Vendió a sus amigos para comprarse un celular.",1
"- Oiga señor Ud. cuantos hijos tiene? - Tengo 17... - Avemaria! y todos con la misma? - Si, pero con diferente mujer...",0
Esta tan enfermo que el medico le dijo que la unica esperanza que le queda es  la reencarnación.  #chistes #humor,1
"—Te quiero
—¿Cuánto?
—Mucho
—¿Y cuánto es ""mucho""?
—Lo que tardas en contestarme los mensajes.
—Ah no, entonces si me quieres un chingo.",0
Iba caminando y me aventaron un huevo y que les grito: -Avientenme a su mama PUTOS… ¡y me aventaron una Gallina!,1
¿Por qué les molesta que la historia de Manuel tenga tanto éxito? ¿Qué esperaban de un mundo donde Bob Dylan es premio Nobel de Literatura?,0
"hola ma? t acordas cuando me ibas a buscar a la escuela, a las casas de mis amigos y eso?. Me venis a buscar a la comisaria? #XD #JAJAJA #RT",1
